age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,last_contact_day
64.0,management,m,tertiary,no,679.0,no,no,telephone,135.0,3.0,-1.0,0.0,unknown,111.0
30.0,management,s,tertiary,no,938.0,no,no,cellular,172.0,2.0,105.0,1.0,other,145.0
44.0,technician,m,tertiary,no,0.0,yes,yes,cellular,286.0,6.0,191.0,2.0,failure,323.0
30.0,technician,s,tertiary,no,236.0,yes,no,unknown,197.0,1.0,-1.0,0.0,unknown,135.0
37.0,housemaid,m,primary,no,309.0,no,no,cellular,11.0,15.0,-1.0,0.0,unknown,238.0
51.0,self-employed,m,tertiary,no,150.0,no,no,unknown,146.0,1.0,-1.0,0.0,unknown,159.0
32.0,housemaid,m,primary,no,-184.0,yes,no,cellular,129.0,2.0,197.0,1.0,failure,36.0
29.0,self-employed,s,secondary,no,3672.0,yes,yes,unknown,1210.0,1.0,-1.0,0.0,unknown,147.0
35.0,blue-collar,m,unknown,no,-400.0,yes,yes,unknown,85.0,1.0,-1.0,0.0,unknown,183.0
45.0,blue-collar,m,primary,no,2958.0,yes,no,cellular,580.0,1.0,317.0,2.0,failure,105.0
32.0,admin.,s,tertiary,no,725.0,no,no,cellular,53.0,4.0,-1.0,0.0,unknown,238.0
27.0,technician,s,secondary,no,3267.0,no,yes,cellular,62.0,13.0,-1.0,0.0,unknown,211.0
38.0,management,m,tertiary,no,0.0,yes,no,cellular,138.0,1.0,-1.0,0.0,unknown,34.0
30.0,blue-collar,s,secondary,no,144.0,yes,no,cellular,259.0,1.0,260.0,3.0,failure,35.0
42.0,technician,s,secondary,no,746.0,no,no,cellular,86.0,2.0,-1.0,0.0,unknown,210.0
41.0,entrepreneur,m,tertiary,no,121.0,yes,no,cellular,456.0,1.0,287.0,1.0,failure,124.0
34.0,housemaid,m,primary,no,-1.0,yes,no,cellular,272.0,1.0,-1.0,0.0,unknown,189.0
31.0,technician,m,tertiary,no,3338.0,yes,no,cellular,264.0,2.0,-1.0,0.0,unknown,354.0
31.0,technician,m,secondary,no,1072.0,no,no,cellular,141.0,3.0,-1.0,0.0,unknown,230.0
34.0,management,m,tertiary,no,1339.0,no,no,cellular,255.0,8.0,-1.0,0.0,unknown,231.0
32.0,unemployed,m,tertiary,no,1.0,no,no,cellular,449.0,2.0,-1.0,0.0,unknown,205.0
55.0,blue-collar,d,unknown,no,103.0,yes,no,cellular,769.0,3.0,-1.0,0.0,unknown,201.0
42.0,self-employed,d,secondary,no,484.0,yes,no,cellular,277.0,3.0,-1.0,0.0,unknown,197.0
47.0,services,m,secondary,no,-150.0,no,no,cellular,52.0,4.0,-1.0,0.0,unknown,225.0
37.0,management,s,tertiary,no,0.0,no,no,cellular,107.0,1.0,258.0,3.0,other,292.0
39.0,technician,m,tertiary,no,-276.0,no,yes,cellular,121.0,4.0,-1.0,0.0,unknown,222.0
50.0,management,m,tertiary,no,2635.0,no,no,cellular,303.0,2.0,-1.0,0.0,unknown,145.0
53.0,blue-collar,m,secondary,no,175.0,yes,no,unknown,49.0,4.0,-1.0,0.0,unknown,127.0
32.0,management,s,tertiary,no,-248.0,yes,yes,cellular,109.0,1.0,315.0,20.0,other,125.0
57.0,management,m,tertiary,no,1287.0,yes,no,cellular,180.0,2.0,-1.0,0.0,unknown,97.0
31.0,admin.,s,secondary,no,320.0,yes,no,cellular,376.0,2.0,-1.0,0.0,unknown,134.0
30.0,management,s,tertiary,yes,35.0,no,no,cellular,185.0,4.0,-1.0,0.0,unknown,210.0
38.0,blue-collar,m,primary,no,1495.0,yes,no,unknown,74.0,3.0,-1.0,0.0,unknown,152.0
35.0,management,m,tertiary,no,209.0,yes,no,cellular,188.0,1.0,-1.0,0.0,unknown,320.0
50.0,retired,d,secondary,no,4861.0,no,no,unknown,61.0,3.0,-1.0,0.0,unknown,170.0
46.0,entrepreneur,s,tertiary,no,1410.0,yes,no,telephone,91.0,5.0,175.0,9.0,failure,132.0
31.0,management,s,tertiary,no,308.0,yes,yes,cellular,262.0,2.0,268.0,2.0,other,27.0
41.0,admin.,m,secondary,no,158.0,yes,no,cellular,250.0,2.0,120.0,4.0,other,273.0
49.0,services,m,secondary,no,66.0,yes,yes,cellular,59.0,4.0,-1.0,0.0,unknown,324.0
73.0,retired,m,secondary,no,250.0,no,no,telephone,245.0,4.0,-1.0,0.0,unknown,242.0
55.0,management,m,primary,no,338.0,yes,no,cellular,8.0,4.0,300.0,5.0,failure,133.0
47.0,admin.,d,primary,no,1095.0,yes,no,cellular,171.0,1.0,110.0,2.0,other,321.0
49.0,services,m,primary,no,61.0,yes,no,unknown,246.0,1.0,-1.0,0.0,unknown,125.0
50.0,blue-collar,m,secondary,no,1604.0,yes,no,unknown,267.0,5.0,-1.0,0.0,unknown,134.0
50.0,management,m,tertiary,no,5969.0,no,no,cellular,455.0,1.0,544.0,2.0,failure,24.0
32.0,blue-collar,s,secondary,no,1721.0,yes,no,cellular,184.0,2.0,182.0,2.0,failure,322.0
33.0,blue-collar,m,primary,yes,-744.0,yes,no,unknown,206.0,1.0,-1.0,0.0,unknown,127.0
33.0,self-employed,m,tertiary,no,277.0,no,no,cellular,57.0,2.0,-1.0,0.0,unknown,204.0
41.0,technician,d,secondary,no,225.0,yes,yes,unknown,139.0,1.0,-1.0,0.0,unknown,132.0
52.0,services,m,primary,no,432.0,no,no,cellular,424.0,4.0,-1.0,0.0,unknown,219.0
42.0,self-employed,s,tertiary,no,1225.0,no,no,cellular,104.0,3.0,-1.0,0.0,unknown,229.0
36.0,services,m,secondary,no,0.0,yes,no,cellular,1093.0,2.0,-1.0,0.0,unknown,321.0
36.0,technician,m,secondary,no,7957.0,no,no,cellular,288.0,2.0,-1.0,0.0,unknown,211.0
38.0,blue-collar,m,primary,no,3057.0,yes,no,unknown,133.0,1.0,-1.0,0.0,unknown,161.0
34.0,technician,d,secondary,no,1451.0,yes,no,unknown,1097.0,15.0,-1.0,0.0,unknown,149.0
28.0,self-employed,s,tertiary,no,2503.0,no,no,cellular,426.0,1.0,-1.0,0.0,unknown,144.0
33.0,technician,s,secondary,no,341.0,no,yes,unknown,289.0,3.0,-1.0,0.0,unknown,131.0
47.0,technician,m,secondary,no,85.0,no,no,cellular,51.0,2.0,-1.0,0.0,unknown,322.0
31.0,management,m,tertiary,no,623.0,yes,no,cellular,96.0,2.0,349.0,5.0,failure,132.0
32.0,technician,s,tertiary,no,127.0,yes,no,cellular,88.0,3.0,-1.0,0.0,unknown,211.0
49.0,housemaid,m,primary,no,0.0,no,no,telephone,106.0,1.0,-1.0,0.0,unknown,189.0
47.0,blue-collar,m,secondary,no,-18.0,no,yes,cellular,155.0,2.0,-1.0,0.0,unknown,233.0
46.0,services,m,secondary,no,271.0,yes,no,unknown,134.0,4.0,-1.0,0.0,unknown,135.0
44.0,unemployed,m,secondary,no,728.0,yes,no,cellular,185.0,1.0,328.0,11.0,failure,96.0
35.0,services,s,secondary,no,155.0,yes,no,cellular,285.0,1.0,-1.0,0.0,unknown,109.0
52.0,services,m,secondary,no,393.0,yes,yes,cellular,446.0,1.0,182.0,8.0,failure,27.0
58.0,retired,d,primary,no,593.0,no,yes,unknown,204.0,2.0,-1.0,0.0,unknown,159.0
30.0,admin.,m,secondary,no,2174.0,yes,no,cellular,191.0,1.0,-1.0,0.0,unknown,39.0
53.0,management,m,secondary,no,2522.0,no,no,unknown,478.0,2.0,-1.0,0.0,unknown,159.0
41.0,retired,s,primary,no,0.0,no,no,cellular,239.0,1.0,368.0,2.0,failure,127.0
55.0,services,d,primary,no,2298.0,yes,no,unknown,162.0,2.0,-1.0,0.0,unknown,125.0
28.0,blue-collar,m,primary,no,324.0,yes,no,unknown,175.0,1.0,-1.0,0.0,unknown,124.0
35.0,technician,d,secondary,no,308.0,no,no,cellular,77.0,2.0,-1.0,0.0,unknown,233.0
34.0,unemployed,s,secondary,no,9.0,yes,no,unknown,153.0,2.0,-1.0,0.0,unknown,133.0
35.0,admin.,d,secondary,no,-101.0,yes,yes,cellular,128.0,1.0,-1.0,0.0,unknown,125.0
41.0,technician,m,tertiary,no,63.0,no,no,cellular,36.0,3.0,-1.0,0.0,unknown,236.0
45.0,blue-collar,s,primary,no,2121.0,no,no,cellular,326.0,2.0,-1.0,0.0,unknown,324.0
59.0,entrepreneur,d,secondary,no,0.0,no,yes,cellular,69.0,2.0,-1.0,0.0,unknown,32.0
37.0,admin.,s,secondary,no,262.0,no,no,cellular,305.0,1.0,179.0,5.0,other,218.0
59.0,retired,d,primary,no,7179.0,no,no,cellular,150.0,1.0,-1.0,0.0,unknown,35.0
32.0,blue-collar,s,secondary,yes,-206.0,yes,no,cellular,148.0,1.0,-1.0,0.0,unknown,125.0
26.0,student,s,secondary,no,119.0,no,no,cellular,247.0,3.0,-1.0,0.0,unknown,33.0
62.0,retired,m,primary,no,1515.0,yes,no,cellular,131.0,1.0,187.0,2.0,failure,291.0
41.0,unemployed,m,secondary,no,356.0,yes,no,unknown,80.0,2.0,-1.0,0.0,unknown,135.0
56.0,blue-collar,m,secondary,no,1255.0,yes,no,telephone,145.0,1.0,-1.0,0.0,unknown,127.0
58.0,blue-collar,m,primary,no,0.0,no,no,telephone,181.0,1.0,-1.0,0.0,unknown,224.0
53.0,management,m,tertiary,no,583.0,no,no,cellular,226.0,1.0,184.0,4.0,success,320.0
30.0,technician,s,secondary,no,124.0,no,no,cellular,60.0,4.0,-1.0,0.0,unknown,240.0
57.0,unemployed,m,secondary,no,468.0,yes,no,unknown,329.0,1.0,-1.0,0.0,unknown,170.0
36.0,blue-collar,m,primary,no,946.0,yes,no,unknown,255.0,3.0,-1.0,0.0,unknown,168.0
36.0,blue-collar,m,secondary,no,0.0,yes,no,cellular,113.0,1.0,-1.0,0.0,unknown,127.0
30.0,technician,s,secondary,no,175.0,no,no,cellular,167.0,4.0,-1.0,0.0,unknown,236.0
36.0,technician,m,secondary,no,195.0,yes,no,unknown,380.0,2.0,-1.0,0.0,unknown,127.0
24.0,technician,s,secondary,no,598.0,no,no,cellular,762.0,1.0,182.0,2.0,success,131.0
45.0,entrepreneur,m,tertiary,no,0.0,yes,no,unknown,50.0,2.0,-1.0,0.0,unknown,170.0
30.0,unemployed,d,tertiary,no,1718.0,yes,no,cellular,73.0,4.0,126.0,2.0,failure,324.0
45.0,admin.,m,secondary,no,0.0,no,no,cellular,113.0,2.0,-1.0,0.0,unknown,225.0
45.0,admin.,m,secondary,no,14902.0,yes,no,unknown,31.0,6.0,-1.0,0.0,unknown,170.0
41.0,management,m,tertiary,yes,852.0,yes,yes,cellular,157.0,10.0,-1.0,0.0,unknown,238.0
36.0,management,m,tertiary,no,356.0,no,no,cellular,184.0,6.0,-1.0,0.0,unknown,231.0
60.0,retired,m,primary,no,60.0,yes,no,unknown,219.0,1.0,-1.0,0.0,unknown,124.0
52.0,technician,m,secondary,no,989.0,no,no,cellular,356.0,1.0,-1.0,0.0,unknown,222.0
49.0,services,m,secondary,no,486.0,yes,yes,unknown,43.0,2.0,-1.0,0.0,unknown,149.0
34.0,technician,m,secondary,no,354.0,no,no,cellular,358.0,3.0,-1.0,0.0,unknown,236.0
28.0,unemployed,m,secondary,no,863.0,yes,yes,unknown,355.0,1.0,-1.0,0.0,unknown,146.0
44.0,management,m,tertiary,no,223.0,yes,no,unknown,93.0,2.0,-1.0,0.0,unknown,128.0
55.0,admin.,s,secondary,no,2359.0,yes,no,telephone,43.0,3.0,-1.0,0.0,unknown,109.0
55.0,housemaid,d,secondary,no,0.0,no,no,cellular,829.0,1.0,-1.0,0.0,unknown,89.0
31.0,blue-collar,m,primary,no,42.0,yes,no,cellular,185.0,3.0,-1.0,0.0,unknown,133.0
56.0,blue-collar,d,primary,no,190.0,yes,no,cellular,15.0,8.0,351.0,9.0,other,131.0
45.0,services,m,primary,no,266.0,yes,no,cellular,376.0,2.0,-1.0,0.0,unknown,215.0
34.0,blue-collar,m,primary,no,174.0,yes,no,cellular,405.0,3.0,-1.0,0.0,unknown,127.0
50.0,management,m,tertiary,no,3284.0,yes,no,cellular,195.0,2.0,271.0,3.0,failure,34.0
32.0,technician,m,tertiary,no,240.0,yes,yes,cellular,86.0,3.0,-1.0,0.0,unknown,194.0
36.0,management,s,tertiary,no,156.0,no,no,cellular,122.0,1.0,-1.0,0.0,unknown,233.0
32.0,services,m,secondary,no,59.0,yes,yes,unknown,202.0,2.0,-1.0,0.0,unknown,128.0
31.0,technician,s,secondary,no,622.0,no,no,cellular,15.0,5.0,-1.0,0.0,unknown,34.0
35.0,technician,s,secondary,no,362.0,yes,no,cellular,54.0,2.0,-1.0,0.0,unknown,106.0
54.0,housemaid,d,primary,no,2253.0,yes,no,cellular,266.0,1.0,196.0,1.0,failure,35.0
31.0,technician,s,primary,no,449.0,yes,no,unknown,174.0,1.0,-1.0,0.0,unknown,147.0
52.0,blue-collar,m,secondary,no,310.0,yes,no,unknown,211.0,4.0,-1.0,0.0,unknown,147.0
27.0,self-employed,s,tertiary,no,970.0,yes,no,cellular,55.0,2.0,-1.0,0.0,unknown,43.0
33.0,management,s,tertiary,no,171.0,yes,no,cellular,71.0,1.0,-1.0,0.0,unknown,197.0
33.0,blue-collar,m,primary,no,5151.0,yes,yes,cellular,73.0,1.0,178.0,4.0,failure,323.0
40.0,technician,m,secondary,no,694.0,yes,no,cellular,97.0,4.0,196.0,5.0,failure,34.0
46.0,services,m,secondary,no,457.0,yes,yes,unknown,74.0,1.0,-1.0,0.0,unknown,170.0
35.0,admin.,s,secondary,no,57.0,no,yes,cellular,632.0,2.0,-1.0,0.0,unknown,188.0
56.0,management,d,tertiary,no,3885.0,yes,no,cellular,51.0,1.0,-1.0,0.0,unknown,190.0
40.0,admin.,m,primary,no,189.0,yes,no,unknown,160.0,2.0,-1.0,0.0,unknown,146.0
35.0,management,s,tertiary,no,48.0,yes,yes,cellular,226.0,1.0,-1.0,0.0,unknown,205.0
34.0,management,m,tertiary,no,333.0,no,no,cellular,170.0,1.0,-1.0,0.0,unknown,144.0
48.0,technician,m,tertiary,no,-251.0,no,no,cellular,35.0,1.0,-1.0,0.0,unknown,105.0
33.0,technician,m,secondary,no,8.0,no,no,cellular,462.0,2.0,-1.0,0.0,unknown,240.0
36.0,blue-collar,m,secondary,no,429.0,yes,no,unknown,140.0,2.0,-1.0,0.0,unknown,149.0
20.0,student,s,secondary,no,215.0,no,no,cellular,325.0,1.0,95.0,5.0,success,327.0
40.0,self-employed,d,secondary,no,1876.0,no,yes,unknown,269.0,1.0,-1.0,0.0,unknown,170.0
29.0,management,s,secondary,no,584.0,yes,no,unknown,541.0,19.0,-1.0,0.0,unknown,166.0
26.0,self-employed,s,tertiary,no,560.0,no,no,telephone,122.0,2.0,-1.0,0.0,unknown,145.0
43.0,management,m,tertiary,no,5523.0,no,no,unknown,78.0,1.0,-1.0,0.0,unknown,161.0
60.0,retired,m,tertiary,no,0.0,yes,no,unknown,34.0,4.0,-1.0,0.0,unknown,132.0
28.0,management,s,tertiary,no,187.0,no,no,cellular,206.0,1.0,92.0,1.0,success,159.0
41.0,technician,m,secondary,no,768.0,yes,no,unknown,214.0,4.0,-1.0,0.0,unknown,134.0
42.0,technician,m,secondary,no,3472.0,yes,no,unknown,61.0,2.0,-1.0,0.0,unknown,152.0
40.0,unemployed,s,secondary,no,350.0,yes,no,unknown,287.0,1.0,-1.0,0.0,unknown,126.0
23.0,blue-collar,m,primary,no,1158.0,yes,no,cellular,743.0,1.0,-1.0,0.0,unknown,105.0
42.0,management,s,tertiary,no,1608.0,no,no,cellular,13.0,21.0,-1.0,0.0,unknown,239.0
30.0,management,s,tertiary,no,0.0,no,no,cellular,292.0,2.0,-1.0,0.0,unknown,230.0
41.0,technician,m,primary,no,141.0,yes,no,unknown,299.0,4.0,-1.0,0.0,unknown,135.0
39.0,management,m,tertiary,no,429.0,yes,no,unknown,272.0,4.0,-1.0,0.0,unknown,127.0
34.0,management,m,tertiary,no,1036.0,yes,no,cellular,78.0,4.0,103.0,7.0,failure,60.0
51.0,blue-collar,m,primary,no,377.0,yes,no,telephone,143.0,4.0,272.0,1.0,failure,33.0
49.0,services,m,secondary,no,3554.0,no,no,cellular,39.0,1.0,-1.0,0.0,unknown,215.0
49.0,technician,m,tertiary,no,523.0,yes,no,cellular,203.0,1.0,31.0,2.0,success,92.0
37.0,blue-collar,m,secondary,no,56.0,yes,no,cellular,46.0,2.0,285.0,1.0,failure,109.0
33.0,blue-collar,m,primary,no,1138.0,yes,yes,cellular,122.0,2.0,343.0,4.0,failure,134.0
57.0,unknown,d,unknown,no,4244.0,no,no,unknown,626.0,5.0,-1.0,0.0,unknown,168.0
43.0,management,m,tertiary,no,2100.0,yes,no,cellular,105.0,1.0,-1.0,0.0,unknown,324.0
44.0,unemployed,m,primary,no,280.0,yes,no,unknown,193.0,2.0,-1.0,0.0,unknown,155.0
34.0,blue-collar,s,primary,no,0.0,yes,yes,cellular,100.0,2.0,-1.0,0.0,unknown,201.0
32.0,blue-collar,m,primary,no,217.0,yes,no,unknown,169.0,3.0,-1.0,0.0,unknown,135.0
28.0,admin.,s,secondary,no,261.0,yes,yes,cellular,254.0,3.0,142.0,6.0,success,28.0
37.0,blue-collar,m,primary,no,27.0,no,no,unknown,80.0,1.0,-1.0,0.0,unknown,156.0
34.0,technician,m,secondary,no,1072.0,no,yes,cellular,136.0,1.0,252.0,2.0,failure,35.0
32.0,self-employed,s,tertiary,no,444.0,no,no,cellular,101.0,1.0,-1.0,0.0,unknown,322.0
56.0,services,m,primary,no,444.0,yes,no,unknown,432.0,1.0,-1.0,0.0,unknown,156.0
29.0,services,s,secondary,no,192.0,no,no,cellular,327.0,4.0,-1.0,0.0,unknown,29.0
39.0,admin.,m,secondary,no,3655.0,no,no,cellular,422.0,1.0,-1.0,0.0,unknown,323.0
20.0,admin.,s,secondary,no,336.0,no,yes,cellular,133.0,1.0,-1.0,0.0,unknown,155.0
29.0,self-employed,s,secondary,no,1186.0,no,no,cellular,313.0,1.0,-1.0,0.0,unknown,190.0
51.0,blue-collar,m,primary,no,1127.0,yes,no,unknown,47.0,1.0,-1.0,0.0,unknown,125.0
56.0,retired,m,primary,no,1947.0,no,no,cellular,124.0,1.0,34.0,2.0,failure,153.0
33.0,management,s,secondary,yes,-174.0,yes,no,unknown,156.0,5.0,-1.0,0.0,unknown,134.0
48.0,admin.,m,secondary,no,126.0,yes,yes,unknown,379.0,2.0,-1.0,0.0,unknown,125.0
35.0,technician,d,secondary,no,89.0,no,no,cellular,203.0,28.0,-1.0,0.0,unknown,239.0
58.0,management,d,unknown,no,2986.0,no,no,cellular,414.0,1.0,91.0,5.0,other,258.0
56.0,retired,s,tertiary,no,352.0,no,no,cellular,198.0,1.0,-1.0,0.0,unknown,322.0
59.0,management,d,tertiary,no,3552.0,yes,no,cellular,690.0,1.0,123.0,7.0,other,320.0
41.0,admin.,m,secondary,no,0.0,no,no,unknown,89.0,1.0,-1.0,0.0,unknown,170.0
45.0,admin.,m,secondary,no,205.0,no,no,cellular,373.0,1.0,92.0,1.0,success,33.0
43.0,self-employed,m,tertiary,no,488.0,no,no,cellular,190.0,12.0,-1.0,0.0,unknown,231.0
37.0,admin.,m,tertiary,no,3913.0,yes,no,cellular,57.0,2.0,80.0,1.0,success,196.0
49.0,admin.,s,primary,no,181.0,yes,no,unknown,161.0,3.0,-1.0,0.0,unknown,127.0
53.0,technician,m,secondary,no,137.0,no,yes,cellular,52.0,1.0,176.0,1.0,failure,321.0
60.0,retired,m,primary,no,174.0,yes,yes,cellular,157.0,2.0,252.0,1.0,failure,32.0
43.0,entrepreneur,m,tertiary,no,13342.0,yes,no,cellular,465.0,1.0,-1.0,0.0,unknown,321.0
57.0,retired,m,secondary,no,502.0,yes,no,unknown,229.0,3.0,-1.0,0.0,unknown,126.0
34.0,management,m,tertiary,no,1518.0,yes,no,cellular,128.0,2.0,-1.0,0.0,unknown,323.0
31.0,blue-collar,m,primary,no,3007.0,yes,no,unknown,283.0,1.0,-1.0,0.0,unknown,128.0
42.0,management,m,tertiary,no,202.0,no,no,unknown,136.0,1.0,-1.0,0.0,unknown,156.0
39.0,student,s,unknown,no,1215.0,no,no,cellular,154.0,1.0,-1.0,0.0,unknown,222.0
27.0,technician,m,unknown,no,811.0,yes,no,unknown,591.0,2.0,-1.0,0.0,unknown,147.0
43.0,services,m,tertiary,no,519.0,yes,no,cellular,715.0,6.0,-1.0,0.0,unknown,137.0
44.0,technician,m,tertiary,no,851.0,yes,no,cellular,47.0,2.0,-1.0,0.0,unknown,191.0
47.0,management,m,tertiary,no,3681.0,no,no,cellular,101.0,2.0,-1.0,0.0,unknown,225.0
57.0,retired,m,primary,no,592.0,no,yes,cellular,87.0,5.0,-1.0,0.0,unknown,208.0
60.0,retired,m,primary,no,-2.0,yes,no,unknown,75.0,1.0,-1.0,0.0,unknown,127.0
46.0,technician,m,secondary,no,1465.0,yes,no,unknown,86.0,2.0,-1.0,0.0,unknown,133.0
31.0,blue-collar,s,secondary,no,4978.0,yes,no,cellular,313.0,1.0,-1.0,0.0,unknown,131.0
36.0,services,s,secondary,no,80.0,no,yes,cellular,258.0,1.0,-1.0,0.0,unknown,197.0
26.0,student,s,tertiary,no,37.0,yes,no,unknown,108.0,1.0,-1.0,0.0,unknown,127.0
42.0,admin.,m,secondary,no,0.0,yes,no,cellular,72.0,1.0,154.0,2.0,failure,109.0
31.0,management,s,tertiary,no,684.0,yes,yes,unknown,148.0,2.0,-1.0,0.0,unknown,152.0
49.0,technician,m,secondary,no,305.0,no,no,cellular,140.0,1.0,99.0,1.0,failure,218.0
31.0,blue-collar,m,primary,no,224.0,yes,no,unknown,20.0,19.0,-1.0,0.0,unknown,170.0
39.0,management,s,tertiary,no,202.0,yes,no,cellular,59.0,1.0,301.0,1.0,other,131.0
54.0,management,m,tertiary,no,397.0,yes,no,cellular,102.0,1.0,-1.0,0.0,unknown,130.0
53.0,blue-collar,m,secondary,no,380.0,yes,yes,cellular,42.0,1.0,302.0,1.0,failure,125.0
33.0,unemployed,d,secondary,no,1005.0,yes,no,telephone,175.0,1.0,174.0,2.0,failure,313.0
31.0,self-employed,s,tertiary,no,3343.0,no,no,cellular,365.0,1.0,94.0,1.0,success,245.0
38.0,admin.,s,secondary,no,18.0,no,no,cellular,296.0,1.0,366.0,6.0,failure,132.0
33.0,technician,m,secondary,no,0.0,no,no,cellular,113.0,4.0,-1.0,0.0,unknown,231.0
44.0,blue-collar,m,secondary,no,-95.0,yes,no,unknown,110.0,1.0,-1.0,0.0,unknown,127.0
52.0,retired,d,tertiary,no,-309.0,yes,no,unknown,500.0,2.0,-1.0,0.0,unknown,169.0
35.0,self-employed,s,tertiary,no,935.0,yes,no,cellular,71.0,1.0,176.0,2.0,failure,323.0
35.0,technician,s,secondary,no,966.0,no,no,cellular,71.0,2.0,-1.0,0.0,unknown,110.0
51.0,management,m,tertiary,no,9864.0,no,no,cellular,69.0,4.0,-1.0,0.0,unknown,237.0
60.0,retired,m,tertiary,no,100.0,no,no,unknown,528.0,1.0,-1.0,0.0,unknown,124.0
31.0,admin.,s,secondary,no,-449.0,yes,no,cellular,197.0,1.0,355.0,2.0,failure,137.0
36.0,technician,s,secondary,no,2511.0,yes,no,cellular,700.0,5.0,-1.0,0.0,unknown,105.0
29.0,management,s,tertiary,no,-233.0,yes,no,unknown,329.0,1.0,-1.0,0.0,unknown,138.0
52.0,self-employed,m,secondary,no,0.0,yes,no,cellular,150.0,1.0,-1.0,0.0,unknown,202.0
41.0,unknown,s,tertiary,no,1567.0,no,no,cellular,291.0,2.0,-1.0,0.0,unknown,181.0
32.0,services,s,tertiary,no,0.0,no,no,cellular,23.0,12.0,-1.0,0.0,unknown,239.0
31.0,management,m,tertiary,no,3739.0,no,no,cellular,117.0,3.0,-1.0,0.0,unknown,222.0
49.0,admin.,m,secondary,no,3620.0,no,no,cellular,346.0,2.0,-1.0,0.0,unknown,123.0
32.0,blue-collar,m,secondary,no,1484.0,yes,no,unknown,363.0,7.0,-1.0,0.0,unknown,149.0
33.0,technician,s,secondary,no,659.0,no,no,cellular,274.0,2.0,-1.0,0.0,unknown,237.0
27.0,unemployed,s,primary,no,93.0,no,no,unknown,4.0,1.0,-1.0,0.0,unknown,283.0
44.0,self-employed,m,tertiary,no,233.0,yes,yes,cellular,161.0,7.0,-1.0,0.0,unknown,205.0
34.0,blue-collar,s,secondary,no,2764.0,yes,no,cellular,158.0,1.0,357.0,1.0,failure,132.0
31.0,technician,s,tertiary,no,426.0,yes,no,unknown,82.0,7.0,-1.0,0.0,unknown,142.0
30.0,blue-collar,s,secondary,no,397.0,yes,no,unknown,536.0,7.0,-1.0,0.0,unknown,147.0
33.0,technician,m,secondary,no,946.0,yes,no,unknown,163.0,2.0,-1.0,0.0,unknown,140.0
32.0,management,m,tertiary,no,81.0,yes,no,cellular,120.0,1.0,-1.0,0.0,unknown,320.0
40.0,management,s,primary,no,858.0,yes,no,unknown,173.0,1.0,-1.0,0.0,unknown,140.0
55.0,technician,m,secondary,no,517.0,yes,yes,unknown,61.0,4.0,-1.0,0.0,unknown,138.0
27.0,services,s,secondary,no,0.0,yes,no,cellular,35.0,6.0,-1.0,0.0,unknown,211.0
29.0,technician,m,secondary,no,1599.0,yes,no,cellular,200.0,2.0,96.0,3.0,failure,31.0
31.0,technician,s,tertiary,no,491.0,yes,no,unknown,237.0,1.0,-1.0,0.0,unknown,127.0
45.0,technician,s,unknown,no,7108.0,yes,yes,unknown,1212.0,3.0,-1.0,0.0,unknown,149.0
31.0,blue-collar,m,secondary,no,136.0,no,no,cellular,228.0,2.0,267.0,1.0,failure,131.0
55.0,services,m,tertiary,no,2877.0,no,no,cellular,305.0,1.0,91.0,2.0,other,220.0
56.0,admin.,m,primary,no,0.0,yes,no,cellular,353.0,2.0,227.0,4.0,failure,92.0
63.0,retired,m,secondary,no,1612.0,no,no,cellular,399.0,2.0,183.0,2.0,success,230.0
41.0,technician,m,tertiary,no,6961.0,no,no,cellular,235.0,2.0,-1.0,0.0,unknown,219.0
37.0,management,m,tertiary,no,0.0,yes,no,unknown,247.0,13.0,-1.0,0.0,unknown,153.0
57.0,admin.,m,tertiary,no,9311.0,no,no,unknown,485.0,3.0,-1.0,0.0,unknown,170.0
34.0,technician,m,secondary,no,357.0,yes,no,cellular,25.0,20.0,-1.0,0.0,unknown,208.0
54.0,admin.,m,unknown,no,-337.0,yes,no,unknown,288.0,2.0,-1.0,0.0,unknown,131.0
51.0,blue-collar,s,primary,no,368.0,yes,no,unknown,205.0,1.0,-1.0,0.0,unknown,128.0
48.0,management,s,secondary,no,61.0,yes,no,unknown,198.0,1.0,-1.0,0.0,unknown,147.0
49.0,blue-collar,m,unknown,no,100.0,yes,no,cellular,143.0,2.0,347.0,1.0,failure,130.0
41.0,management,m,tertiary,no,11103.0,yes,no,telephone,55.0,1.0,-1.0,0.0,unknown,126.0
28.0,services,s,secondary,no,229.0,yes,no,unknown,322.0,1.0,-1.0,0.0,unknown,128.0
34.0,services,m,secondary,no,-451.0,yes,yes,cellular,498.0,1.0,-1.0,0.0,unknown,203.0
26.0,blue-collar,d,secondary,no,0.0,yes,no,unknown,48.0,3.0,-1.0,0.0,unknown,138.0
52.0,management,m,tertiary,no,-2712.0,yes,yes,cellular,253.0,1.0,-1.0,0.0,unknown,91.0
55.0,technician,m,secondary,no,517.0,yes,yes,cellular,47.0,3.0,263.0,4.0,failure,36.0
45.0,technician,m,secondary,no,-374.0,no,yes,cellular,149.0,5.0,-1.0,0.0,unknown,229.0
56.0,management,d,tertiary,yes,-1968.0,no,no,unknown,60.0,3.0,-1.0,0.0,unknown,170.0
33.0,technician,m,secondary,no,1968.0,yes,no,cellular,1817.0,3.0,-1.0,0.0,unknown,109.0
